,S1,S2,S3,S4,S5,S6,S7,S8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8
1253,219.0751033,242.9872821,240.3149313,168.6794668,243.9858448,114.9245564,165.2310455,335.2508396,160.7257583,104.4220467,154.806191,114.0035183,144.7777251,148.2004803,95.67720162,158.1112211,84.67223967,99.46103365,95.35678991,53.38646448,133.6230797,154.4467142,100.7645197,94.35174211
1254,218.4855632,251.3312073,241.4699956,174.0246824,244.4893804,114.2108869,168.1618913,339.6741593,161.4791564,105.0462539,155.2369856,114.7803614,145.1914318,148.3238215,96.33064271,158.8549529,85.21451743,100.6199751,97.46077973,54.32566937,136.3684493,156.728203,101.0658377,95.71025234
1255,216.5729688,247.8201399,240.981733,172.3716529,241.8577339,114.9650978,167.1674644,334.7365781,162.2297764,105.4064586,156.2823833,115.3264949,146.5505227,149.2525759,96.66336831,160.1002479,85.37873666,101.0632321,99.09617562,55.21156726,138.5541947,158.4468527,101.0664166,96.70740455
1256,212.362009,237.9812796,236.076254,167.6408145,236.4943267,115.2721036,164.1340983,322.4493491,163.7254506,105.3197634,158.7009565,115.4745779,148.1222007,151.20017,96.54606736,162.5689182,85.47570607,100.4618238,98.17302851,55.58716602,137.8931617,157.7516574,101.4346995,96.12969956
1257,208.9651577,230.4712374,237.0941906,166.3234113,231.8614557,118.0744329,162.7351477,310.1526745,164.03895,105.6898081,159.7779532,116.1285556,149.5994427,152.0823047,96.83696732,163.3679578,84.11760819,97.75326269,96.93242469,56.57491139,137.5471423,157.2583897,100.2801813,95.39579444
1258,208.5855474,232.5874341,237.7302969,169.4798625,231.7974449,118.3766698,164.1543199,309.2553751,164.4737978,106.1643243,160.3296561,116.8351835,150.1266192,152.0384118,97.42270174,163.7079164,84.90308346,98.8649874,97.8250782,57.11961011,138.8969744,158.2624436,101.36642,95.88526876
1259,206.5418778,234.3086462,241.7173704,171.0266757,229.9382654,119.7981311,165.0525036,307.4635189,164.1088563,106.3231693,159.8665826,117.0031213,149.8004781,151.4896734,97.70335768,163.2501105,84.09425906,97.09539934,96.39303705,57.71073641,137.9586761,157.5669136,101.1181244,95.17221016
1260,204.1362062,234.3908827,245.2336973,170.6894703,227.5000663,121.1757375,165.046579,304.8815089,164.1907763,107.0730935,160.1145487,117.9212939,151.2051383,151.6055129,98.31956424,163.3621903,84.09206618,97.4316089,93.19976501,54.6699375,132.5595396,153.2543629,101.2243316,93.30221809
1261,205.3375237,239.5016149,244.2399976,174.3719687,229.2146653,120.0777451,167.0354577,309.097041,163.3080191,107.4273005,158.2644063,117.9875722,149.9951675,149.8249216,98.69085187,161.6679787,83.38042064,96.25007988,91.71121746,54.25727864,130.7546426,151.8620972,100.7012291,92.50061871
1262,205.7630744,234.49449,238.2710443,172.5468632,229.035323,119.1518524,165.5095753,305.1651511,163.699491,108.0413425,159.0244486,118.7314438,151.8627778,150.4432493,99.18437035,162.4627178,82.94834846,95.62164333,92.98005881,55.60629282,132.9912883,153.7657655,100.365426,93.32949432
1263,208.1156874,234.7468653,238.7047913,175.7439251,231.0298485,120.0946635,166.6081219,305.268018,163.5232647,107.7191804,158.5574816,118.0768755,151.0635186,149.9254324,98.88593189,162.1008097,82.35602103,94.82572262,91.37711707,54.6222583,130.716315,152.0971974,99.847998,92.43591544
1264,206.2729464,225.3855348,233.644568,175.5293171,227.2472069,121.5251628,164.8691005,291.5863353,164.8304531,108.2498891,160.5457727,119.1289191,154.0153146,151.5326559,99.40519719,164.0522082,82.06372145,94.09923343,90.45946862,54.45552747,129.6811383,151.5266065,99.73576847,91.94175816
1265,206.5955099,220.0465587,230.5780183,176.7162384,225.9789954,122.6565846,164.2587116,283.9764238,165.5047392,107.9890601,161.714147,119.0145639,155.3855707,152.87356,99.18186226,165.2982825,81.23257719,92.38202662,89.80665134,55.64924049,129.8079503,152.0275825,99.16258906,91.56717317
1266,207.6215798,215.7506739,228.4169016,176.075573,226.0969108,123.238222,163.2040027,280.6123084,166.5834316,107.4971404,163.1052855,118.5162217,156.2222522,154.2715029,98.74654209,166.5706942,79.73284903,89.50610177,88.69858332,57.50102152,130.0587196,152.6701186,97.96283777,90.99311587
1267,205.1116034,215.1415333,228.0541669,175.1622412,223.8458032,123.1001524,162.8673761,278.5992891,167.2667168,107.2335533,163.108478,117.9313485,154.717297,153.7756653,98.63389902,166.5797451,79.99680106,89.7040228,86.94573797,56.12036551,127.3366223,150.3909148,98.42472705,90.00372342
1268,204.5046063,205.2729287,224.1461512,170.7068153,221.3439682,124.2527992,159.406463,269.3244103,167.6843552,106.9375342,162.9924872,117.3195208,153.5222239,153.3472547,98.50921992,166.5624922,80.61250739,91.09081509,89.17996466,56.72406022,129.8424833,152.4827435,98.82850484,91.23452211
1269,205.4182111,203.8093037,222.8773033,169.2061429,222.2541099,123.9939536,158.5981961,269.7671028,168.5032276,107.9513807,163.9012267,118.7501674,155.946804,154.2144889,99.52740678,167.5664054,80.75641908,91.58085047,89.47232405,56.1499079,129.643358,152.4527307,98.76254378,91.38278624
1270,205.1819921,209.5211609,222.2725305,172.7944812,222.8201646,122.6320079,160.8369584,273.795285,167.534468,107.8556982,161.8095824,118.3252451,153.4361237,152.2206759,99.67331611,165.7267792,82.94774061,95.53318566,93.48554481,56.24158326,133.7896105,155.7437987,100.8822641,93.63657163
1271,202.6437091,206.7295772,224.3728697,168.8775563,220.6255229,123.6893095,158.9539546,271.6681881,167.4751123,108.1675489,161.8744045,118.7284555,154.2742911,152.3473107,100.0245664,165.8498349,83.57839536,96.59015488,95.66021751,57.36631688,136.7594873,158.2263727,101.5276355,94.91772868
1272,202.800012,200.4444829,220.3912817,168.7604044,219.0143627,124.3612862,157.7244321,264.669271,168.9338008,107.9078018,163.9581552,118.3620278,154.6952114,154.0091482,99.62617016,167.940718,81.93283996,92.84489185,91.43076965,58.15818684,132.9202072,155.4930016,100.161097,92.83958701
1273,199.7032631,199.5269869,220.744252,169.0839356,215.8455802,124.9816129,157.9394495,260.4454487,167.7746893,107.7622686,162.4103221,118.0045742,153.0828394,152.7114655,99.49092183,166.72496,82.5665124,93.49962911,91.27519735,58.06359438,132.6944765,155.3631378,100.9120818,92.84153441
1274,196.9013797,197.8505671,220.090322,168.1442852,212.9966552,125.1181566,157.7211202,256.443795,168.1875935,108.0335019,163.9020675,118.6923117,155.7098994,154.3946999,99.46340797,168.1070703,81.22498378,91.24231644,89.67468352,58.75905017,131.3784,154.5712612,99.31124065,92.1501374
1275,196.888501,198.3095411,223.380743,168.8274168,213.196939,126.7250586,158.4527063,256.2137924,166.6163493,107.6994205,161.7238579,118.1197535,153.7865099,152.6487749,99.24666677,166.0591156,80.16863351,89.51934823,89.04565854,59.67416675,131.2716162,154.5835889,97.89530287,91.88394765
1276,195.0496897,195.6310797,221.9014316,168.0952954,210.7785656,127.1354718,158.006011,251.4204379,167.429544,107.7278372,163.6072445,118.4850131,156.0242733,154.6070142,99.22043538,167.7165227,79.7400526,88.48383733,89.57756137,61.3800071,132.9868053,155.8728815,97.31900105,92.18856893
1277,194.5907243,191.5656187,218.143751,166.4461071,209.2214796,126.9622136,156.7558322,247.395044,166.9192302,106.9685787,163.3454938,117.5463561,155.4239921,154.8431471,98.52896788,167.46105,79.18928751,87.48691433,89.58611653,62.32598355,133.6429467,156.5393605,96.52592396,92.17028946
1278,195.3259794,189.0391017,215.0395277,164.8619843,209.2204612,126.4119984,155.8170889,246.3462057,167.0708808,106.3680317,162.4168811,116.4416943,152.3449496,153.5609969,97.97578306,166.9454545,78.78261675,86.83462432,89.58413027,62.77488985,134.0253168,156.8024078,95.93993076,92.15394886
1279,196.5026368,189.6426221,214.0838688,164.2913079,210.7177545,125.5430867,155.7674183,248.8597222,166.7887102,105.7264793,161.3093585,115.1848552,149.096379,152.2220276,97.29370194,166.0730483,79.33552943,87.58179791,90.74303724,63.37589669,135.8400313,158.1261786,96.49597939,92.86933782
1280,195.2269222,193.9903803,216.8031167,167.6861312,210.4983222,125.8050106,157.8385718,250.2527084,166.3662184,105.0677364,160.6490211,114.1427437,147.245479,151.6921294,96.61367358,165.539581,80.23705659,89.28071131,91.80964105,62.59605954,136.6993619,158.8679068,97.46049699,93.53125609
1281,194.1075719,191.4588923,217.1779947,166.6812409,208.7847366,126.8283733,156.7982912,247.0271086,166.8748605,104.9460395,161.0463856,113.9230571,146.5677997,151.6621516,96.44465243,166.0694302,80.85695088,90.7429238,95.37400817,63.95092637,141.5364845,162.679941,98.00663531,95.47673699
1282,192.9040067,192.1568113,218.3470103,166.4662417,208.2696372,126.9110747,156.9638567,247.2123489,165.229371,105.1895804,157.5877622,113.6870324,143.940671,148.6332996,96.72063432,163.2045411,81.37566166,91.04227254,95.71912641,64.52175722,142.1008041,163.0566815,98.63156102,95.63298971
1283,190.2116433,193.6544508,217.1495827,166.6497234,206.4413085,125.7052807,157.3511568,246.3349236,163.9923169,104.9768645,155.2392928,113.0578162,141.8032638,146.7039543,96.5673496,161.2125795,80.89625378,90.8145574,96.42030521,64.59207092,142.8550274,163.6134566,97.86146954,95.91701347
1284,190.5025596,192.7686387,214.1713754,168.1246638,205.6102284,125.3940871,157.4381749,243.9184976,165.0216752,104.4174119,156.0286442,112.1476331,140.2748672,146.8270912,95.95561685,162.2035685,80.53448388,89.78654316,93.79635678,63.36711767,138.883756,160.3657791,97.45941218,94.48130436
1285,190.3439741,194.7896629,209.5985462,166.9758575,206.9583085,122.3589906,157.7456242,246.846389,165.6360586,104.6459032,156.5480532,112.4104921,140.6979642,147.0635378,96.1280936,163.1105065,80.51481383,89.4517581,94.98846088,65.21758761,141.1675703,162.049021,97.54599411,95.10874465
1286,193.3789967,193.6226864,208.9974447,167.7435798,208.5152839,122.9604567,157.5999454,247.4500687,165.966473,105.0812173,157.0824437,112.9315198,141.7341568,147.451922,96.46834363,163.8650874,80.29226536,88.43052865,93.83878692,65.7786841,139.9056406,160.9959592,97.30323381,94.51428523
1287,194.195008,193.6658478,207.7220681,169.9222487,208.7596285,123.0628008,158.2281203,246.57812,166.5812614,105.4613061,158.0283188,113.3559183,142.789815,147.9815828,96.74894297,164.9660767,80.59580839,89.39767985,95.57661957,65.96374648,142.0467554,162.6309182,97.73622271,95.52560047
1288,191.212842,194.9211248,209.4944499,169.8509672,206.9325617,123.3415555,158.4904549,245.2326631,166.4947802,104.862727,157.8526165,112.4626452,141.6126891,147.5490789,96.2226129,164.9459548,80.27492299,88.50277769,95.42345673,67.38349016,142.3995082,162.7000494,97.41280092,95.43139326
1289,191.7868789,195.3425515,209.2555196,169.8792532,207.3460931,123.1954804,158.4374995,245.6506341,165.1973094,104.2946423,156.906205,111.650112,140.8411021,146.8081461,95.70979201,163.8613059,79.5981893,87.2985093,95.2612552,68.81300224,142.8987996,162.8983785,96.72292133,95.361959
1290,193.5099533,193.761031,208.7558447,170.6057591,207.9579967,123.8955867,158.1184111,244.8386143,165.4319437,104.5516707,157.4504298,111.9964374,141.6505367,146.9002982,95.95805103,164.2917864,79.77738741,87.79119197,94.65314581,67.60460781,141.7789698,161.9849915,97.23069542,95.15823054
1291,191.5595621,198.8282887,207.7911106,173.6545704,207.7843077,122.0247721,160.3569715,246.1011899,165.0341346,104.0961864,157.1304497,111.4026161,140.9056216,146.5245609,95.59484868,163.8416535,79.18005928,87.18923954,93.59044555,66.71068088,140.3700802,160.6661268,96.57264128,94.66649921
1292,195.3608729,196.8335466,207.3671963,172.7715574,210.5337244,122.4615798,159.5504911,247.5755834,166.6882874,103.9117538,159.9297425,111.4453887,142.338776,148.4509149,95.32189563,166.135292,79.18019123,87.08265539,94.47163401,68.58625886,142.4716302,162.0141715,96.77061994,95.12868431
1293,194.9428823,198.0493775,204.498193,173.4432924,210.5041152,120.4930856,159.9824114,247.8195879,167.5569933,103.8304689,160.8156295,111.3681702,142.2698078,148.7871776,95.34996086,167.0001733,78.84223701,86.96914257,95.96359026,70.06225538,145.0746817,163.83141,96.39867705,95.85798495
1294,195.67686,202.2788187,206.896137,174.3525882,213.1138236,119.491552,161.3039497,252.7260083,167.7022566,103.4489909,160.7058372,110.6727031,141.0623681,148.4288005,95.03627134,167.0216542,78.70717017,87.41194858,98.63479861,71.56544448,148.8012907,166.8119761,96.28316407,97.04359215
1295,197.7588471,206.1529791,210.0155991,174.0132723,217.531689,118.6280441,162.3330097,259.4754625,168.1526863,103.1903424,160.7306102,110.293714,140.4013821,148.3037822,94.85391812,167.3320409,78.9303518,87.65079867,96.46004428,69.96144872,145.5774863,164.0261642,96.93408965,96.12480164
1296,200.0204719,207.7588047,210.3438915,177.4305645,219.3656043,119.1766135,163.8236904,260.6708365,166.7187804,103.020824,159.1057935,110.1405095,140.2139875,147.5287119,94.6885145,165.5764123,79.41037138,88.80661148,98.24903948,69.52091261,147.32502,165.4182489,97.71417512,96.79586628
1297,197.8094005,202.7525672,209.8588948,173.5280591,215.8465156,119.9813786,161.4832324,256.2183562,165.9091659,102.6059968,158.6494567,109.5946649,139.6410205,147.3575682,94.13604727,164.8055363,79.49655774,88.99887765,99.35940586,71.03914059,149.4587579,166.6622487,98.13744316,97.25581162
1298,199.8957914,199.8598228,211.9159753,167.8624479,218.3563515,120.1834532,159.2092236,259.4139585,165.2932962,102.4647988,158.2713004,109.2087372,139.3110746,147.2652745,93.75163816,164.1733994,78.60439692,88.30439036,97.12773473,68.73170227,146.0144493,163.8018951,96.88763556,96.29890726
1299,201.2126517,199.4234552,211.2160218,167.9340266,219.074096,119.8291737,159.2093402,260.0311386,165.0126299,102.6915085,158.2977698,109.4315425,140.1634919,147.6738421,93.86726063,163.7450923,77.79960468,87.07222311,95.14263895,68.66599547,144.0314767,161.6817709,95.94089266,95.52538746
1300,202.2197133,199.6939953,216.1827767,168.0998281,219.6357367,121.9026743,159.4032227,260.7959187,165.0430075,102.3316701,158.1241589,108.7567927,139.0065338,147.5787653,93.42051288,163.5680469,78.39540256,87.88393489,96.53585761,69.3596644,145.8000567,162.934917,97.0064994,96.09167257
1301,203.3471043,204.3654396,214.7758978,167.7039197,223.4470981,118.2953786,160.8858987,268.0581982,164.4525712,102.2334518,157.1460656,108.4129658,138.3246177,146.9938461,93.23692388,162.689484,78.27159455,88.47048393,97.35060267,67.8017005,145.5021918,163.0499854,96.82246721,96.3467939
1302,201.4404079,201.6828479,218.4359336,167.5398233,219.585297,121.2694204,159.8336858,262.9942068,164.4686583,101.9890761,157.657628,108.0690759,138.5063329,147.7342184,92.89350204,162.964795,77.82509509,87.95227347,97.68097203,69.09842546,146.6328274,163.9305823,96.40578007,96.55665618
1303,199.6068635,203.7113477,219.3495831,168.1552255,218.3984886,120.8164984,160.6759259,263.0613172,164.2021411,101.0710686,156.0071201,106.5526152,135.2826233,146.1302398,92.18210859,162.1220561,77.88944799,88.2220641,98.9482453,69.68970318,148.3039272,165.4273349,96.48617759,97.0793712
1304,203.4089144,203.2088739,221.2313841,167.8562517,221.5487897,121.7628564,160.4567386,266.0249893,164.1381312,100.3916471,155.3619135,105.6986218,133.6136696,145.4741126,91.71092078,161.6575065,78.53964768,89.13807006,100.6852429,70.04023568,150.1345589,167.3574975,97.3154857,97.72786355
1305,199.1194361,202.8963194,220.8733055,168.5348815,216.7317509,121.868028,160.5586231,261.2736494,163.4624617,99.64458328,153.5373862,104.5535314,130.8137079,143.598795,91.30825348,160.2789913,79.63981286,90.64859613,103.5506476,70.92991144,153.4634508,170.4168805,98.92062501,98.82335573
1306,196.8846393,198.1355219,221.8184994,165.5768036,212.7291478,123.6957833,158.1196771,256.0177431,164.0072873,99.24009712,154.5703247,104.2185779,131.0247092,144.645607,90.90230846,161.0459209,79.34338356,90.02027761,100.9052549,69.24578635,149.7314429,167.6480796,98.40727004,97.81791764
1307,197.3300885,195.9599756,216.9016953,164.3797096,212.2159606,122.1777139,157.1277944,254.9855529,164.287923,98.94840886,155.2182395,104.0760378,131.0958272,145.2932356,90.56760988,161.5549664,79.14774901,89.59253419,98.05246886,66.94104798,145.3046007,164.352062,98.01736081,96.5927437
1308,195.8713262,200.1556143,217.1921949,166.76099,212.1239628,121.0169175,159.0131733,256.8133838,165.2222545,99.22326167,155.9187336,104.5533864,131.6162005,145.6955197,90.94979922,162.3817538,78.77379609,89.24078461,97.3845325,66.18434263,144.115686,163.6303295,97.32815847,96.25357306
1309,195.6114974,199.4480749,221.5877419,165.331799,211.8827473,122.8885416,158.2859625,256.7807947,165.8985725,98.88190056,157.5317532,104.4286337,132.6484659,147.3162958,90.5842144,163.2388074,78.93811735,89.55735139,96.51212619,64.88740365,142.3495501,162.5118581,97.59655686,95.8114093
1310,193.6969575,195.734117,222.0762482,160.697788,209.3351981,123.3704121,155.9786364,253.97144,166.2787915,98.98385677,157.6971362,104.4869731,132.8546925,147.2705896,90.69008844,163.2605727,78.87742752,89.33581854,95.31283807,64.35755388,140.8265103,161.2277055,97.59866444,95.21391466
1311,194.9141096,201.27546,226.3774933,161.9999786,212.7376157,122.9378635,158.2915402,259.9875407,165.5614291,98.17414833,155.8430155,103.0292033,129.9938966,145.490796,90.09287717,161.4822861,79.53266794,90.12558296,95.98490099,64.18846676,140.9911226,161.7001178,98.62507276,95.4572973
1312,190.4857161,206.18234,227.3592204,163.8725681,209.8606962,121.576573,160.4722883,258.8378631,165.7396316,97.08107705,155.6514991,101.610996,127.9898864,145.2476417,89.0884485,161.0835237,79.92093994,90.80989246,96.80670251,64.15065141,141.6018234,162.5138657,99.29605728,95.77052257
1313,190.5220011,208.4464093,231.9062292,163.1744225,211.1408593,122.1484476,161.3296658,261.6608814,165.4537935,97.06120684,156.3169131,101.9270981,129.4420236,146.148708,88.94988856,161.029786,79.8612608,91.10507548,97.62972387,63.8187761,141.845146,163.272277,99.19519149,96.18851952
1314,190.9474984,211.239123,233.136481,164.3156707,212.625576,121.7442009,162.6488165,263.9346899,164.7948253,97.18078404,155.7632035,102.0846191,129.4584962,145.647941,89.02517824,160.3507321,80.88023267,92.3335946,99.14146644,64.65606895,143.6839654,164.9396427,101.0206243,96.8277294
1315,193.2687117,212.9750956,236.4444884,166.5244317,215.0468288,123.3064061,163.7130738,265.9926817,164.6124143,96.70432219,155.1343244,101.3891904,127.9792848,144.7833285,88.65987684,159.8802882,80.73905148,92.41158533,100.2291824,65.09721683,144.8854396,166.3448489,100.8263032,97.3143554
1316,195.1563812,217.688434,239.1452724,168.1577221,218.6800338,122.7818191,165.7992039,271.0278495,164.7005121,96.35816611,154.845057,100.9299718,126.9350793,144.2642022,88.39921554,159.7575705,81.13781876,93.03717582,101.9034336,66.32935973,147.2655721,168.5407309,101.6772613,97.96144761
1317,192.5900972,219.1364766,236.5902033,170.5901911,215.8046267,122.1526068,166.8049445,267.5757059,163.2501834,95.78772644,152.9486829,100.0247248,125.2681881,142.7327646,87.94248078,158.0606766,80.82305748,92.42154581,102.261731,68.23931316,149.0684725,169.4813475,101.243698,98.17978259
1318,191.2988179,221.8695498,240.2979349,171.2768032,215.1802439,122.8638491,167.92706,267.8732782,161.7583861,95.05231771,150.7072616,98.87487224,122.8379631,140.8777213,87.2545661,156.1280734,80.71259772,92.24898081,101.4573043,68.15035353,148.3632482,168.8037758,101.1673178,97.88125184
1319,190.6299095,220.6805924,240.7314378,170.4905438,214.0434057,123.6077539,167.2841954,266.3216652,161.8962389,95.494847,151.4957091,99.72107939,124.441706,141.5024797,87.72861806,156.7233068,80.9784579,93.02634818,103.4170061,68.4026966,150.6261495,170.9483721,101.7498328,98.66981883
1320,190.5768271,216.2464255,238.9875328,169.69611,212.3360985,124.9029185,165.4705493,262.826527,161.7952021,95.03700163,151.7973128,99.44400254,124.3477398,141.7855611,87.34695944,156.8868328,81.31767284,93.67387304,105.5980802,69.5649623,153.5570918,173.4106962,102.5193187,99.44312248
1321,188.3576851,213.3992949,231.5546689,169.8528683,209.0280345,123.1079801,164.5198274,258.1345255,161.3609458,94.97659981,151.3493785,99.42082148,124.3484295,141.510826,87.43288371,156.4010698,80.57810828,92.8703136,108.0936424,72.7705466,158.4576214,176.6625982,101.4125037,100.4373129
1322,189.3300369,213.0227273,229.9011709,169.0245314,210.0196946,122.2648044,164.1797083,259.3579671,160.8503782,95.12994659,150.0078272,99.36111925,123.5470422,140.2742823,87.64646208,155.5103458,79.20000121,90.96954712,105.5135926,72.70773487,156.0195508,174.2065302,99.19534735,99.43653896
1323,187.6672103,213.5383558,230.7888301,167.8278861,208.7592021,121.967191,163.9904327,259.1811062,160.9350355,95.42153366,149.7949587,99.70576335,123.8153652,139.9497953,88.01666384,155.5384408,79.31584573,90.98771513,104.4722602,72.22402848,154.6527803,173.1179137,99.38290044,99.08870849
1324,187.0824631,211.496421,231.4475454,169.7435515,206.7480015,123.8311405,163.6812494,255.0527963,161.7846123,95.47938515,150.6867308,99.75403371,124.0786303,140.4423528,88.13669148,156.6246765,78.6024448,89.88868147,104.6506563,74.32559807,156.4756041,174.1504406,98.27236265,99.27763203
1325,188.3668155,215.2852766,234.4850336,173.1817615,208.473035,124.6415705,165.8606318,257.3705394,161.087788,95.49277121,149.7789411,99.65044029,123.7635618,139.7294355,88.25388026,155.8108965,78.71435434,90.11770674,108.167093,77.6185443,162.4518205,178.9131328,98.46863757,100.6150579
1326,186.6148686,213.5376064,233.7036721,172.1064537,206.5554853,124.6216107,164.9007402,255.2434356,159.3796035,95.34182178,147.1731946,98.98525426,121.8845331,137.4377717,88.17930803,153.6617355,79.03995854,90.57036069,107.6872499,76.83745831,161.629897,178.3106969,98.99776064,100.4453426
1327,185.591152,213.8799934,231.9788089,171.7239016,205.9039739,123.5856614,164.7736341,255.0422389,158.8730172,95.43000981,146.7047616,99.16942154,122.1945474,137.145913,88.35174591,153.432041,78.72081014,90.10931038,104.4277885,74.23622739,156.594276,174.3505638,98.35335278,99.22320973
1328,185.7796785,216.408941,230.9989631,173.4415752,206.630993,122.6429983,165.7538523,256.5228399,157.9894475,95.30989978,145.7922459,98.85659011,121.6129041,136.4966235,88.25731603,152.5962643,79.39870889,90.93768884,104.3418893,73.68935106,156.3543534,174.0988491,99.41586434,99.19609373
1329,183.3545273,215.8308923,229.5432044,173.0472222,204.2307064,122.1584916,165.3669066,254.2518176,157.1655169,94.9771073,144.3601927,98.08669725,119.7646808,135.1538785,87.9640037,151.4375799,79.76409765,91.32580715,103.5557943,73.49859629,155.6209006,173.2539817,100.1165258,98.96839284
1330,184.4753483,219.8786892,230.7504952,174.2541904,206.6453481,121.2830548,166.7176558,258.5831903,157.4426722,94.7518538,144.3340516,97.66741269,118.8103219,134.8009935,87.77588752,151.6061193,80.24179156,91.8389772,103.0449757,72.94907933,154.7273335,172.4787686,100.9543058,98.74970289
1331,184.26178,217.0575901,230.0292393,174.6149216,205.6380535,122.2441507,165.9622518,256.4051141,158.2595041,95.08104259,145.3797402,98.10637251,119.6096888,135.4123076,88.1536909,152.6494286,80.88967158,92.495232,102.4649312,72.36717087,153.8043663,171.6665946,102.0236345,98.482081
1332,184.8589251,210.9658037,228.5701279,172.0047749,205.3456921,123.2989471,163.3311983,254.3422878,158.1589298,95.37149147,145.7961337,98.72763444,120.6122181,135.7747414,88.40830822,152.7013617,80.37657636,91.66291517,100.6570858,72.06658245,151.634998,169.7525199,101.3612524,97.85758841
1333,178.7840073,208.1263138,230.1500323,171.6491222,197.9781857,124.9924032,162.2176961,245.8982974,158.5489383,95.69065954,146.9919085,99.27519512,121.8036853,136.5102865,88.4780189,153.4382816,80.22795203,91.1622364,99.35559308,72.41011575,150.584363,168.5456358,101.2369165,97.39961593
1334,181.3435641,217.845598,232.8834862,171.3976824,204.2756338,121.2070774,164.8363066,257.3914143,159.0087837,95.40046836,147.2784509,98.88871201,121.1918361,136.4046322,88.05918242,153.6250743,80.73791364,91.6159879,100.2846475,73.3646723,152.0643643,169.7947533,102.0730165,97.5231437
1335,182.6788658,229.0220613,237.2567989,174.0292257,208.8927256,118.8299539,168.4649114,266.8888414,158.319982,94.99666924,145.8026081,98.03481463,119.2033116,134.9693552,87.47842009,152.359852,80.43715913,91.54622952,102.6692962,74.88184554,155.4302284,172.8913801,101.5291074,98.21054371
1336,184.2938569,216.7423791,233.7373818,172.1284256,207.1820647,122.071221,164.1227794,259.5503615,158.5790961,95.18118495,146.4800372,98.40326641,120.0301779,135.3879086,87.59639484,152.7087643,79.60782619,90.4719559,99.99432091,73.12903469,151.5200407,169.5992709,100.2134647,97.17000108
1337,183.0850599,208.9530205,233.0641656,169.3725795,204.1252949,124.1663047,160.7935719,253.3102343,158.5938037,94.75970716,145.9765453,97.65592977,118.5766746,134.707303,87.16963576,152.3126955,79.8773337,90.9218988,100.9683051,73.61463787,152.7689403,170.8925415,100.5937636,97.49350329
1338,184.7962051,208.7491945,228.9457528,170.7353439,205.5837039,122.8963935,160.97363,254.2206913,158.2021885,94.8039273,145.1555632,97.53091162,117.9014345,133.9171009,87.25727388,151.5900159,79.92226968,91.1769906,101.1659879,73.44229853,152.7183883,171.1491418,100.676238,97.62528518
1339,184.0211162,200.0151347,222.5751639,171.3844808,201.6363433,124.1369063,158.1705156,245.1936809,158.0061131,94.7810345,145.2664175,97.45549461,117.8622815,134.0193741,87.14829439,151.5057162,80.42172327,91.90644399,103.3371915,75.17446071,156.0024646,174.2371488,101.5004138,98.45602496
1340,182.4357251,200.4279322,220.5548687,170.8886941,199.5924741,122.6939069,158.2393842,244.1457437,158.2755281,94.87925518,145.2310501,97.41087736,117.2906594,133.589181,87.19602259,151.5277581,80.54015086,91.95976159,99.8565209,72.07978719,150.454251,169.6848794,101.8899516,97.24852921
1341,182.7176021,193.4915412,214.8513304,170.6336312,196.9806523,123.6466784,156.0737183,238.3874882,158.7933475,94.4472582,145.4851582,96.76394893,116.1611718,133.2804109,86.74764095,151.5740482,79.41376192,90.46349437,99.22723125,73.56388371,151.4672515,169.6783624,100.6160339,97.28950393
1342,183.2182848,191.7021385,213.9560073,168.7166697,197.1084452,123.349569,154.8949048,238.5698352,157.3589007,93.80214348,143.5434252,95.70335366,114.1200165,131.6205702,86.12135277,149.6032471,77.87161876,88.31155439,97.0565314,74.42677273,150.5367198,167.4748046,98.93081275,96.93522348
1343,184.9746318,188.1803691,211.7736072,168.595553,197.1935892,124.0729191,153.5490254,237.1230915,157.5095223,94.03838461,143.9869512,96.11059799,114.9210836,131.719171,86.31506294,149.7973903,77.48317326,87.80602437,95.56706382,73.96679743,148.8027005,165.3570319,98.8125143,96.52004279
1344,187.5851955,183.3599998,212.7246079,165.381996,198.5625753,125.7932548,151.0520046,237.1169996,158.4389927,94.42658387,145.1866534,96.86135983,116.1110682,132.2139467,86.64649279,150.8000622,78.02379946,88.13514985,92.87939889,72.42362808,145.2175637,161.7235816,100.4483908,95.63792139
1345,185.9307846,185.6333916,210.0029156,166.8326592,197.0553974,124.1090507,152.1238346,236.3445622,158.5981486,94.59969474,145.5114464,97.24915362,116.6551286,132.2515714,86.6460761,151.0202224,77.42378748,87.50494872,93.76014813,73.76439177,147.2936237,162.9950816,99.59092333,96.12495579
1346,188.1661717,183.2512192,208.3063924,166.1375753,198.3027147,124.2547259,151.203989,236.4947594,159.0147315,94.62338075,146.7922427,97.78183634,117.5904605,133.1666178,86.62811354,151.8940425,77.8511844,87.89615975,91.64809864,71.6753792,143.6208128,159.7436205,100.5907622,95.39004634
1347,188.5816715,180.7174549,207.2214487,168.7141713,196.6720294,125.9977106,151.1985424,232.866978,158.9910346,94.53482979,147.0236308,97.84953942,117.4377203,133.1880002,86.48387357,152.0649148,77.538724,87.38947087,89.64326492,69.9803437,140.35207,156.7657378,100.1870279,94.73900334
